国际展览中心,柳芳北里
国际展览中心,曙光里南口
国际展览中心,静安庄西
国际展览中心,静安庄
静安庄东,左家庄东里
静安庄东,曙光里南口
静安庄东,静安东街
静安庄东,三元桥西站
静安庄东,西坝河
静安庄东,三元桥南
静安庄东,三元桥
左家庄东里,柳芳东口
左家庄东里,左家庄中街
左家庄东里,左家庄东街
柳芳东口,柳芳西口
柳芳西口,西坝河南路
西坝河南路,地铁柳芳站(西行)
天桥,友谊医院东
天桥,天桥路口东
天桥,北纬路东站
天桥,天坛西门
天桥,珠市口南
天桥,先农坛
天桥,天桥商场
天桥,金鱼池
友谊医院东,永安路
友谊医院东,虎坊桥路口东
友谊医院东,天桥路口东
友谊医院东,友谊医院西
友谊医院东,珠市口南
友谊医院东,友谊医院
友谊医院东,福长街
永安路,友谊医院西
大红罗厂西口,平安里路口南
大红罗厂西口,西四路口北
平安里路口南,护国寺
平安里路口南,厂桥路口西
平安里路口南,厂桥路口东
平安里路口南,新街口北
平安里路口南,西四路口北
护国寺,新街口南
护国寺,新街口西
护国寺,平安里路口东
护国寺,新街口北
新街口南,新开胡同
新街口南,平安里路口北
新街口南,积水潭桥东
新街口南,新街口北
新开胡同,西直门内
新开胡同,新街口西
新开胡同,宝产胡同
西直门内,西直门外
西直门外,动物园
西直门外,地铁西直门站
西直门外,北京展览馆
西直门外,玉桃园
西直门外,车公庄北
西直门外,西直门
西直门外,西直门公交场站
西直门外,北京北站
动物园,白石桥东
动物园,北京展览馆
动物园,榆树馆西里
白石桥东,国家图书馆
白石桥东,四道口北
白石桥东,白石桥西
白石桥东,紫竹院南门
白石桥东,北洼路
西四路口北,平安里路口北
东直门枢纽站,东直门内
东直门枢纽站,春秀路
东直门枢纽站,左家庄桥西
东直门枢纽站,左家庄
东直门枢纽站,三元桥
东直门枢纽站,左家庄桥东
东直门内,东内小街
东直门内,东直门
东直门内,东直门北
东直门内,北新桥路口西
东内小街,北新桥路口南
东内小街,北新桥路口西
东内小街,北新桥路口北
东内小街,海运仓
北新桥路口南,东四十二条
北新桥路口南,北新桥路口北
东四十二条,魏家胡同
东四十二条,张自忠路
东四十二条,北新桥路口北
魏家胡同,钱粮胡同
钱粮胡同,东四路口南
磁器口北,红桥路口北
磁器口北,花市路口南
磁器口北,法华寺
磁器口北,榄杆市
红桥路口北,红桥路口西
红桥路口北,法华寺
红桥路口北,磁器口南
红桥路口西,天坛北门
红桥路口西,法华寺
天坛北门,金鱼池
天坛北门,东晓市
天坛北门,法华寺
金鱼池,天桥路口东
天桥路口东,福长街北口
北纬路东站,北纬路
北纬路东站,天坛西门
北纬路,虎坊路南口
北纬路,友谊医院
北纬路,友谊医院西
北新桥路口西,交道口东
北新桥路口西,东直门北小街南口
交道口东,小经厂
小经厂,宝钞胡同
宝钞胡同,鼓楼
宝钞胡同,铸钟厂
鼓楼,地安门外
鼓楼,铸钟厂
鼓楼,地安门内
鼓楼,鼓楼北
鼓楼,地安门东
地安门外,北海北门
地安门外,地安门内
地安门外,南锣鼓巷
北海北门,东官房
北海北门,地安门内
北海北门,地安门东
北海北门,厂桥路口东
东官房,厂桥路口东
东官房,厂桥路口西
厂桥路口东,平安里路口东
厂桥路口东,北京四中
厂桥路口东,平安里路口西
平安里路口东,平安医院
平安医院,官园
平安医院,车公庄东
平安医院,平安里路口西
平安医院,车公庄西
官园,车公庄西
官园,车公庄东
车公庄西,三塔寺
车公庄西,马尾沟
车公庄西,车公庄北
车公庄西,西直门南
车公庄西,西直门
车公庄西,车公庄南
车公庄西,西直门公交场站
三塔寺,二里沟东口
三塔寺,车公庄东
三塔寺,车公庄南街
二里沟东口,北京展览馆
二里沟东口,郝家湾
二里沟东口,大柳树南站
车公庄东,车公庄北
蒋宅口,安外甘水桥
蒋宅口,外馆斜街
蒋宅口,小黄庄
蒋宅口,地毯体育馆
蒋宅口,安贞桥北
蒋宅口,安定门
安外甘水桥,安贞里
安外甘水桥,安贞桥北
安贞里,五路居
安贞里,安贞桥东
安贞里,奥体东门
安贞里,安贞桥北
安贞里,安贞桥西
五路居,奥体东门
五路居,炎黄艺术馆
五路居,安贞桥北
五路居,小关
五路居,地铁安贞门站
奥体东门,安慧桥北
奥体东门,地铁安贞门站
奥体东门,安苑东里
奥体东门,安贞桥北
安慧桥北,炎黄艺术馆
安慧桥北,安慧桥东
安慧桥北,慧忠路西口
安慧桥北,亚运村
安慧桥北,炎黄艺术馆南门
炎黄艺术馆,大屯南
炎黄艺术馆,慧忠北里
炎黄艺术馆,慧忠里
炎黄艺术馆,秀园
炎黄艺术馆,安慧北里
炎黄艺术馆,豹房
大屯南,大屯东
大屯南,慧忠北里北
大屯南,豹房
大屯南,大屯路东口
大屯南,慧忠里
大屯南,地铁大屯路东站
大屯南,慧忠北里
大屯东,豹房
大屯东,地铁大屯路东站
