成都第一骨科医院,清波社区,7
成都第一骨科医院,中大君悦金沙,4
中大君悦金沙,金阳路西,1
金阳路中,金阳路西,2
金阳路中,金阳路,2
金阳路东,金阳路,2
金阳路东,锦西路西,1
锦西路西,锦西路东,5
锦西路东,战旗路口,2
战旗路口,成温立交桥,1
地铁草堂北路站,成温立交桥,7
清江东路,地铁草堂北路站,7
清江东路,中医附院,7
通惠门,中医附院,12
通惠门,金河路,12
人民公园,金河路,10
西御街,人民公园,8
同仁路口,人民公园,2
同仁路口,中医附院,1
铁门坎,成温立交桥,2
铁门坎,金沙公交站,8
青羊大道双锦路口,金沙公交站,6
金阳路东,青羊大道双锦路口,2
金阳路中,蜀辉路,1
中大君悦金沙,蜀辉路,5
华实路龙港路口,龙潭工业园公交站,1
华实路,华实路龙港路口,1
成宏路华实路口,华实路,1
成宏路华实路口,成宏路华翰路口,3
成宏路华翰路口,成宏路华彩路口,5
鹤林小区,成宏路华彩路口,3
鹤林小区,华泰路,2
航天路华泰路口,华泰路,2
航天路华泰路口,民兴北二路中,3
民兴北二路中,民兴北二路,2
民兴北二路,民兴北一路口1,2
民兴北一路口1,民兴路中,3
民兴路北,民兴路中,2
蜀龙路民兴路口,民兴路北,2
蜀龙路民兴路口,蜀龙路西,2
蜀龙路西,二仙桥北路仙韵三路口,3
二仙桥北路,二仙桥北路仙韵三路口,2
地铁二仙桥站,二仙桥北路,4
建设北路三段东,地铁二仙桥站,4
建设北路三段,建设北路三段东,5
厂北路口,建设北路三段,5
厂北路口,建设路东,3
建设路中,建设路东,5
建设路中,建设路一环路口,4
建设路西,建设路一环路口,3
建设路西,石油路口,4
地铁红星桥站,石油路口,4
石油路,地铁红星桥站,2
石油路,石油路口,1
建设路东,二环建设路口,2
厂北路口,二环建设路口,2
二仙桥北路仙韵四路口,二仙桥北路,2
蜀龙路西,二仙桥北路仙韵四路口,2
蜀龙路民兴路口,民兴路人民塘北一路口,3
民兴路人民塘北一路口,民兴路中,6
民兴路中,民兴北一路口,2
民兴北三环路口,民兴北一路口,1
民兴北一路,民兴北三环路口,1
民兴北一路,民兴北一路中,3
民兴北一路中,龙潭寺三环立交桥西,2
三环路龙潭立交桥,龙潭寺三环立交桥西,10
三环路龙潭立交桥,龙港路西,4
龙港路西,华泰路北,4
成宏路口,华泰路北,3
鹤林小区,成宏路口,5
成宏路中,成宏路华彩路口,2
成宏路华翰路口,成宏路中,2
华实路成宏路口,成宏路华翰路口,1
华实路成宏路口,华实路,1
华实路,龙潭工业园公交站,1
地铁人民北路站,火车北站公交站东,2
地铁人民北路站,露天音乐公园北门,2
露天音乐公园北门,大天路口,7
大天路东,大天路口,7
先驱大道路口,大天路东,11
先驱大道路口,大天路中,10
三元大道,大天路中,9
三元大道,大丰公交站,8
三元大道,民生新干线,13
民生新干线,大天路中,10
露天音乐公园北门,一环路北三段,2
人民北路,一环路北三段,6
火车北站公交站,人民北路,8
地铁火车南站,火车南站公交站,4
地铁火车南站,盛和一路西,4
火车南站西路,盛和一路西,3
火车南站西路,人民南路南,7
人民南路南,长寿路西,3
棕树十街坊,长寿路西,3
科华中路南,棕树十街坊,1
桂溪公交站,科华中路南,13
桂溪公交站,二环科华路口,9
二环科华路口,人南立交东,6
人南立交东,人南立交桥北,1
地铁倪家桥站,人南立交桥北,1
人民南路四段北,地铁倪家桥站,3
人民南路四段北,地铁省体育馆站,3
地铁省体育馆站,华西第二、第四医院,6
华西坝(华西口腔医院),华西第二、第四医院,9
华西坝(华西口腔医院),锦江宾馆,7
天府广场南,锦江宾馆,5
天府广场南,天府广场东,4
天府广场东,人民中路一段,2
人民中路一段,人民中路二段,2
人民中路二段,文殊院(坊),5
万福桥,文殊院(坊),5
万福桥,人民北路一段南,5
人民北路一段,人民北路一段南,5
人民北路一段,人民北路二段,4
